Id_Comuna;Comuna;Establecimiento;Pertenecencia;Direccion;Id_Comuna;Nombre_Comuna
9112;Padre Las Casas;Posta de Salud Rural San Ramon;Publico;No hay informacion;;
9105;Freire;Posta de Salud Rural Guinimo;Publico;No hay informacion;;
9110;Melipeuco;Posta de Salud Rural Santa Maria Llaima;Publico;No hay informacion;;
9110;Melipeuco;Posta de Salud Rural Alto Caren;Publico;No hay informacion;;
9110;Melipeuco;Posta de Salud Rural Cumcumllaque;Publico;No hay informacion;;
9115;Pucon;Posta de Salud Rural San Pedro de Pucon;Publico;Calle Ejercito 1424;;
9117;Teodoro Schmidt;Centro Comunitario de Salud Familiar Barros Arana;Publico;No hay informacion;;
9117;Teodoro Schmidt;Posta de Salud Rural Pichichelle;Publico;No hay informacion;;
9117;Teodoro Schmidt;Posta de Salud Rural Yenehue;Publico;No hay informacion;;
9116;Saavedra;Posta de Salud Rural Numero Tres;Publico;Calle Bernardo OHiggins 410;;
9117;Teodoro Schmidt;Posta de Salud Rural Nohualhue;Publico;No hay informacion;;
9121;Cholchol;Posta de Salud Rural Malalche;Publico;No hay informacion;;
9104;Curarrehue;Posta de Salud Rural Catripulli  Curarrehue ;Publico;No hay informacion;;
9104;Curarrehue;Posta de Salud Rural Maite;Publico;No hay informacion;;
9104;Curarrehue;Posta de Salud Rural Reigolil;Publico;No hay informacion;;
9107;Gorbea;Posta de Salud Rural Faja Ricci;Publico;No hay informacion;;
9107;Gorbea;Posta de Salud Rural Liuco Gorbea;Publico;No hay informacion;;
9104;Curarrehue;Posta de Salud Rural Quinenahuin;Publico;No hay informacion;;
9104;Curarrehue;Posta de Salud Rural Epeukura;Publico;No hay informacion;;
9111;Nueva Imperial;Posta de Salud Rural Molco Nueva Imperial ;Publico;No hay informacion;;
9105;Freire;Posta de Salud Rural Chucauco;Publico;No hay informacion;;
9108;Lautaro;Posta de Salud Rural El Escudo;Publico;No hay informacion;;
9108;Lautaro;Posta de Salud Rural Vega Larga;Publico;No hay informacion;;
9112;Padre Las Casas;Posta de Salud Rural Codopille;Publico;No hay informacion;;
9112;Padre Las Casas;Posta de Salud Rural Metrenco;Publico;No hay informacion;;
9108;Lautaro;Posta de Salud Rural Santa Rosa;Publico;No hay informacion;;
9103;Cunco;Posta de Salud Rural La Esperanza;Publico;No hay informacion;;
9118;Tolten;Posta de Salud Rural Puralaco;Publico;Calle Blanco Encalada 43;;
9104;Curarrehue;Posta de Salud Rural Caren;Publico;No hay informacion;;
9120;Villarrica;Posta de Salud Rural Anilco;Publico;No hay informacion;;
9101;Temuco;COSAM Amanecer;Publico;Pasaje Los Lirios, Villa Los Aromos 160;;
9101;Temuco;CECOSAM Temuco;Publico;Calle Vicuna Mackenna 51;;
9112;Padre Las Casas;COSAM Padre Las Casas;Publico;Calle Mac-Iver 1398;;
9101;Temuco;Centro de Salud Familiar Metodista Organizaciones sin fines de lucro y ONG;Publico;Calle Bernardo OHiggins 1449;;
9101;Temuco;Centro Comunitario de Salud Familiar Villa el Salar;Publico;Calle Huasquinta 1180;;
9120;Villarrica;Centro Comunitario de Salud Familiar 21 de Mayo;Publico;Calle Sargento Aldea 970;;
9101;Temuco;Centro Comunitario de Salud Familiar Arquenco;Publico;Calle Arcalafquen 855;;
9120;Villarrica;Centro Comunitario de Salud Familiar Los Volcanes;Publico;Calle Chile Barrio 910;;
9101;Temuco;Centro Comunitario de Salud Familiar El Carmen;Publico;Avenida Los Creadores 495;;
9101;Temuco;Centro Comunitario de Salud Familiar San Antonio;Publico;Calle Pudeto 570;;
9114;Pitrufquen;Centro Comunitario de Salud Familiar Ultraestacion;Publico;No hay informacion;;
9108;Lautaro;Centro Comunitario de Salud Familiar Guacolda;Publico;No hay informacion;;
9101;Temuco;Centro Comunitario de Salud Familiar Las Quilas;Publico;No hay informacion;;
9108;Lautaro;Centro Comunitario de Salud Familiar Dr Maximino Beltran Mora;Publico;Calle Erasmo Ovando 425;;
9101;Temuco;SAR Miraflores;Publico;Calle Miraflores 1369;;
9101;Temuco;SAPU Santa Rosa;Publico;Calle Pircunche 316;;
9112;Padre Las Casas;SAPU Padre Las Casas;Publico;No hay informacion;;
9101;Temuco;Actividades gestionadas por la Direccion del Servicio para apoyo de la Red SS Araucania Sur;Publico;Calle Arturo Prat 969;;
9101;Temuco;PRAIS SS Araucania Sur;Publico;Calle Arturo Prat 969;;
9101;Temuco;Clinica Dental Movil Doble Pat BBZV83 Temuco;Publico;Calle Pratt 969;;
9101;Temuco;Clinica Dental Movil Doble Pat BBZV84 Temuco;Publico;Calle Pratt 969;;
9101;Temuco;Clinica Dental Movil Doble Pat BBZV85 Temuco;Publico;Calle Pratt 969;;
9114;Pitrufquen;Hospital de Campana Cruz Roja Noruega;Publico;Calle Manuel Rodriguez 1235;;
9101;Temuco;Hospital Dr Hernan Henriquez Aravena Temuco;Publico;Calle Montt 115;;
9108;Lautaro;Hospital Dr Abraham Godoy Lautaro;Publico;Avenida Diego Barros Arana 850;;
9106;Galvarino;Hospital de Galvarino;Publico;No hay informacion;;
9119;Vilcun;Hospital de Vilcun;Publico;Calle Bulnes 680;;
9103;Cunco;Hospital Dr Eduardo Gonzalez Galeno Cunco;Publico;Avenida Santa Maria 31;;
9111;Nueva Imperial;Hospital Intercultural de Nueva Imperial;Publico;Calle Castellon 115;;
9102;Carahue;Hospital de Carahue;Publico;No hay informacion;;
9116;Saavedra;Hospital Dr Arturo Hillerns Larranaga Saavedra;Publico;Calle 18 de Septiembre 554;;
9114;Pitrufquen;Hospital de Pitrufquen;Publico;Calle Manuel Rodriguez 1235;;
9118;Tolten;Hospital de Tolten;Publico;No hay informacion;;
9107;Gorbea;Hospital de Gorbea;Publico;Calle Carrera 901;;
9109;Loncoche;Hospital de Loncoche;Publico;Calle Carrera 330;;
9120;Villarrica;Hospital de Villarrica;Publico;Calle San Martin 460;;
9115;Pucon;Hospital San Francisco Pucon D;Publico;Calle Uruguay 325;;
9112;Padre Las Casas;Hospital Maquehue D;Publico;No hay informacion;;
9101;Temuco;Clinica Alemana de Temuco;Privado;Calle Senador Estebanez 645;;
9101;Temuco;Hospital del Trabajador AChS de Temuco;Privado;Calle Francia 324;;
9101;Temuco;Centro CONIN Temuco;Privado;Calle Catrihuala 670;;
9101;Temuco;Hospital Clinico de la Universidad Mayor;Privado;No hay informacion;;
9101;Temuco;Megasalud SA Centro Medico y Dental Temuco;Privado;Calle Manuel Bulnes 846;;
9101;Temuco;Centro de Salud Mutual CChC Temuco;Privado;Avenida Holandesa 615;;
9101;Temuco;Centro de Diagnostico y Tratamiento SIRESA;Privado;Calle Manuel Montt 942;;
9101;Temuco;Centro de Salud CIREPLAST;Privado;Avenida Espana 40;;
9101;Temuco;Centro de Salud Mamodiagnosis;Privado;No hay informacion;;
9101;Temuco;Centro de la Cruz Roja Temuco;Privado;Calle Carrera 676;;
9101;Temuco;Laboratorio Clinico Austral;Privado;Calle Vicuna Mackenna 520;;
9101;Temuco;Laboratorio Clinico Dra Ruth Schurch;Privado;Calle Manuel Bulnes 815;;
9101;Temuco;Laboratorio Clinico Bioanalisis;Privado;Calle Arturo Prat 350;;
9101;Temuco;Laboratorio Clinico Caupolican;Privado;Calle Puyehue 1745;;
9101;Temuco;Laboratorio Clinico Central;Privado;Calle Andres Bello 765;;
9101;Temuco;Laboratorio Clinico Imex;Privado;Calle Thiers 539;;
9101;Temuco;Laboratorio Inmunologico del Sur Labisur;Privado;Avenida Los Pablos 1881;;
9101;Temuco;Laboratorio de Citopatologia y Papanicolau;Privado;Calle Caupolican 110;;
9101;Temuco;Laboratorio Clinico Genesis;Privado;Calle Manuel Montt 379;;
9101;Temuco;Laboratorio Clinico Antumalal;Privado;Calle Vicuna Mackenna 481;;
9101;Temuco;Laboratorio Clinico Neolab;Privado;Calle Caupolican 110;;
9101;Temuco;Laboratorio Clinico Medisur;Privado;Calle Prieto Norte 299;;
9101;Temuco;Laboratorio Citopatologia Dra Espejo;Privado;Calle Andres Bello 765;;
9101;Temuco;Centro Diagnostico Histopatologia Citopatologia;Privado;Calle Dinamarca 621;;
9101;Temuco;Centro Radiologico y Ecotomografico Imagen;Privado;Calle Varas 341;;
9101;Temuco;Instituto de Mamografia Limitada;Privado;Calle Dinamarca 621;;
9101;Temuco;Sociedad Inmunomedica Diagnostico Temuco;Privado;Calle Puyehue 1745;;
9114;Pitrufquen;Laboratorio Clinico Pitrufquen;Privado;Calle Francisco Bilbao 330;;
9115;Pucon;Laboratorio Clinico Pucon;Privado;Calle Urugay 326;;
9120;Villarrica;Centro Radiologico Villarrica;Privado;Calle Valentin Letelier 805;;
9120;Villarrica;Laboratorio Clinico del Lago;Privado;Calle Camilo Henriquez 280;;
9101;Temuco;Centro de Salud Gendarmeria de Chile Temuco;Privado;Calle Bulnes 751;;
9101;Temuco;Centro de Salud Regional de Gendarmeria de Chile Region de La Araucania;Privado;Calle Miraflores 899;;
9120;Villarrica;SurImagen Ltda;Privado;Calle Camilo Henriquez 280;;
9101;Temuco;Centro Medico y Dental de Carabineros de Chile Zona IX Araucania;Privado;Calle Claro Solar 1293;;
9101;Temuco;Sociedad de Imagenologia Clinica Bioimagen Ltda;Privado;Calle Prieto Norte 299;;
9101;Temuco;Laboratorio Sociedad Inmunomedica;Privado;No hay informacion;;
9101;Temuco;Laboratorio Clinico Bionet SA;Privado;Avenida Gabriela Mistral 1955;;
9101;Temuco;Centro de Salud Familiar Miraflores Temuco;Publico;Calle Miraflores 1369;;
9105;Freire;Centro de Salud Familiar Freire;Publico;Calle Camalez 187;;
9101;Temuco;Centro de Salud Familiar Villa Alegre;Publico;No hay informacion;;
9101;Temuco;Centro de Salud Familiar Santa Rosa;Publico;Calle Pircunche 316;;
9101;Temuco;Centro de Salud Familiar Amanecer;Publico;Calle Garibaldi 1280;;
9112;Padre Las Casas;Centro de Salud Familiar Padre Las Casas;Publico;No hay informacion;;
9101;Temuco;Centro de Salud Familiar Pueblo Nuevo;Publico;Calle Nahuelbuta 2815;;
9110;Melipeuco;Centro de Salud Familiar Melipeuco;Publico;Calle Pedro Aguirre Cerda 14;;
9117;Teodoro Schmidt;Centro de Salud Familiar Teodoro Schmidt;Publico;Calle Balmaceda 510;;
9104;Curarrehue;Consultorio Curarrehue;Publico;Calle Cacique Catriqui 888;;
9113;Perquenco;Consultorio Perquenco;Publico;No hay informacion;;
9103;Cunco;Centro de Salud Familiar Andres Sandoval Calderon;Publico;No hay informacion;;
9121;Cholchol;Centro de Salud Familiar Chol Chol;Publico;Calle Anibal Pinto 552;;
9102;Carahue;Centro de Salud Familiar Trovolhue;Publico;Calle Juan Pablo 1335;;
9120;Villarrica;Centro de Salud Familiar Villarrica;Publico;Calle Caupolican 2001;;
9112;Padre Las Casas;Centro de Salud Familiar Las Colinas;Publico;Calle Manil 130;;
9105;Freire;Centro de Salud Familiar Quepe;Publico;No hay informacion;;
9111;Nueva Imperial;Centro de Salud Intercultural Boroa Filulawen;Publico;No hay informacion;;
9111;Nueva Imperial;Centro de Salud Familiar Nueva Imperial;Publico;Calle Gorostiaga 258;;
9112;Padre Las Casas;Centro de Salud Familiar Pulmahue;Publico;Avenida La Quebrada 1419;;
9101;Temuco;Centro de Referencia de Salud Miraflores;Publico;Calle Miraflores 1369;;
9101;Temuco;COSAM PRAIS;Publico;Calle Aldunate 191;;
9101;Temuco;CECOSAM Temuco;Publico;Calle Vicuna Mackenna 51;;
9108;Lautaro;Centro de Salud Familiar Lautaro;Publico;No hay informacion;;
9101;Temuco;Centro de Salud Familiar Pedro de Valdivia;Publico;Calle Chivilcan 910;;
9120;Villarrica;Centro de Salud Familiar Lican Ray;Publico;No hay informacion;;
9117;Teodoro Schmidt;Centro de Salud Familiar Hualpin;Publico;Calle Andres Bello 320;;
9101;Temuco;Centro de Salud Familiar Labranza;Publico;Calle Uno Norte 11;;
9112;Padre Las Casas;COSAM Padre las Casas;Publico;Calle Mac-Iver 1398;;
9101;Temuco;Centro de Salud Docente Asistencial Monsenor Sergio Valech;Publico;Calle Km. 11, camino a Cholchol 11;;
9114;Pitrufquen;Centro de Salud Rural Pitrufquen;Publico;No hay informacion;;
9120;Villarrica;Centro de Salud Familiar Los Volcanes;Publico;Calle Los Volcanes 800;;
9115;Pucon;Centro de Salud Familiar Rural Pucon;Publico;Calle Ansorena 662;;
9106;Galvarino;Posta de Salud Rural La Piedra;Publico;No hay informacion;;
9119;Vilcun;Centro de Salud Familiar de Cajon;Publico;Calle Gabriela Mistral, Pueblo de Cajon 357;;
9101;Temuco;Posta de Salud Rural Labranza;Publico;No hay informacion;;
9112;Padre Las Casas;Posta de Salud Rural Roble Huacho;Publico;No hay informacion;;
9112;Padre Las Casas;Posta de Salud Rural Laurel Huacho;Publico;No hay informacion;;
9101;Temuco;Posta de Salud Rural Collimallin;Publico;No hay informacion;;
9201;Angol;Actividades gestionadas por la Direccion del Servicio para apoyo de la Red SS Araucania Norte;Publico;Calle Pedro de Ona 387;;
9201;Angol;PRAIS SS Araucania Norte;Publico;Calle Pedro de Ona 387;;
9201;Angol;Clinica Dental Movil Triple Pat BBTD27 Angol;Publico;Calle Pedro de Ona 387;;
9201;Angol;Clinica Dental Movil Triple Pat BBTD28 Angol;Publico;Calle Pedro de Ona 387;;
9201;Angol;Hospital de Campana Estados Unidos Angol;Publico;No hay informacion;;
9201;Angol;Hospital de Campana N� 2 Servicio de Salud;Publico;No hay informacion;;
9201;Angol;Hospital de Campana N� 3 Servicio de Salud;Publico;No hay informacion;;
9201;Angol;Hospital Dr Mauricio Heyermann Angol;Publico;No hay informacion;;
9208;Puren;Hospital de Puren;Publico;No hay informacion;;
9206;Los Sauces;Consultorio Los Sauces;Publico;Calle Ercilla 601;;
9202;Collipulli;Hospital de Collipulli;Publico;No hay informacion;;
9210;Traiguen;Hospital Dr Dino Stagno MTraiguen;Publico;No hay informacion;;
9207;Lumaco;Consultorio Lumaco;Publico;No hay informacion;;
9211;Victoria;Hospital San Jose de Victoria;Publico;No hay informacion;;
9203;Curacautin;Hospital Dr Oscar Hernandez ECuracautin;Publico;No hay informacion;;
9205;Lonquimay;Hospital de Lonquimay;Publico;Calle OHiggins 1060;;
9201;Angol;Clinica de la Asociacion Chilena de Seguridad AChS Angol;Privado;Calle Ilabaca 811;;
9201;Angol;Centro de Salud Gendarmeria de Chile Angol;Privado;No hay informacion;;
9201;Angol;Laboratorio Biomec;Privado;Calle Caupolican 120;;
9201;Angol;Laboratorio Clinico Angol;Privado;Calle Ilabaca 745;;
9201;Angol;Vacunatorio Myrta Aravena Fuentes;Privado;Calle Diego Duble Urrutia 225;;
9201;Angol;Consultorio Prefectura de Carabineros de Chile Malleco;Privado;Calle Dieciocho 340;;
9209;Renaico;Centro de Salud Familiar Renaico;Publico;No hay informacion;;
9201;Angol;Centro de Salud Familiar Huequen;Publico;No hay informacion;;
9204;Ercilla;Consultorio Ercilla;Publico;Avenida Ercilla 289;;
9201;Angol;Centro de Salud Familiar Alemania de Angol;Publico;Calle Baviera 445;;
9201;Angol;Centro de Salud Familiar Piedra del aguila;Publico;Calle Cautin 537;;
9211;Victoria;Centro de Salud Familiar Victoria;Publico;Calle Munoz Vargas 730;;
9201;Angol;Posta de Salud Rural Vegas Blancas;Publico;No hay informacion;;
9201;Angol;Posta de Salud Rural Coyanco;Publico;No hay informacion;;
9201;Angol;Posta de Salud Rural Colonia Manuel Rodriguez;Publico;No hay informacion;;
9208;Puren;Posta de Salud Rural Cuartel Quemado;Publico;No hay informacion;;
9208;Puren;Posta de Salud Rural Coyancahuin;Publico;No hay informacion;;
9208;Puren;Posta de Salud Rural El Lingue;Publico;No hay informacion;;
9206;Los Sauces;Posta de Salud Rural San Ramon de Los Sauces;Publico;No hay informacion;;
9206;Los Sauces;Posta de Salud Rural Trintre;Publico;No hay informacion;;
9209;Renaico;Posta de Salud Rural Tijeral;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural Maica;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural Mininco;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural La Batalla;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural Amargo;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural Niblinto;Publico;No hay informacion;;
9204;Ercilla;Posta de Salud Rural Chequenco;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Aninir;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Molco;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Quechereguas;Publico;No hay informacion;;
9206;Los Sauces;Posta de Salud Rural Santa Rosa Los Sauces ;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Temulemu;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Quilquen;Publico;No hay informacion;;
9207;Lumaco;Posta de Salud Rural Pichipellahuen;Publico;No hay informacion;;
9207;Lumaco;Posta de Salud Rural Curilebu;Publico;No hay informacion;;
9207;Lumaco;Posta de Salud Rural Manzanar  Lumaco ;Publico;No hay informacion;;
9207;Lumaco;Posta de Salud Rural Chanco;Publico;No hay informacion;;
9207;Lumaco;Posta de Salud Rural La Herradura;Publico;No hay informacion;;
9208;Puren;Posta de Salud Rural Loncoyan;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural Selva Oscura;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural Pua;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural Quino;Publico;No hay informacion;;
9204;Ercilla;Centro Comunitario de Salud Familiar Pailahueque;Publico;Calle Errazuriz, Sector de Pailahueque 310;;
9211;Victoria;Posta de Salud Rural Rosario;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural Cullinco;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural California;Publico;No hay informacion;;
9211;Victoria;Posta de Salud Rural Reduccion Pailahueque;Publico;No hay informacion;;
9208;Puren;Posta de Salud Rural Huitranlebu;Publico;No hay informacion;;
9204;Ercilla;Posta de Salud Rural Chacaico;Publico;No hay informacion;;
9204;Ercilla;Posta de Salud Rural Tricauco;Publico;No hay informacion;;
9204;Ercilla;Posta de Salud Rural Temocuicui;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Malalcahuello;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Rio Blanco Curacautin;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural La Tepa;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Santa Ana;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Radalco;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Rariruca;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Manzanar  Curacautin ;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Contraco;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Lolen;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Sierra Nevada;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Icalma;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Liucura Lonquimay;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Pedregoso Lonquimay;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Pichipehuenco;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Troyo;Publico;No hay informacion;;
9205;Lonquimay;Posta de Salud Rural Ranquil;Publico;No hay informacion;;
9206;Los Sauces;Posta de Salud Rural Pivadenco;Publico;No hay informacion;;
9210;Traiguen;Posta de Salud Rural Didaico;Publico;No hay informacion;;
9202;Collipulli;Posta de Salud Rural Encinar;Publico;No hay informacion;;
9203;Curacautin;Posta de Salud Rural Santa Julia;Publico;No hay informacion;;
9201;Angol;Centro Comunitario de Salud Familiar Consultorio Alemania de Angol;Publico;Calle Rucapellan 541;;
9207;Lumaco;Centro Comunitario de Salud Familiar Capitan Pastene;Publico;No hay informacion;;
9211;Victoria;Centro Comunitario de Salud Familiar Cons Victoria;Publico;Calle Manuel Rodriguez 1240;;
9201;Angol;SAR Alemania;Publico;No hay informacion;;
9201;Angol;Laboratorio Clinico Cordillera - Sala Externa de Toma de Muestras;Privado;Calle Vergara, Box N� 5 211;;
9105;Freire;Centro Comunitario de Salud Familiar El Bosque;Publico;Calle Errazuriz 1248;;
9102;Carahue;Centro Comunitario de Salud Familiar Carahue;Publico;Calle Ercilla 565;;
9103;Cunco;Centro Comunitario de Salud Familiar Las Villas;Publico;Calle Parque Nahuelbuta, Villa los Parques 1871;;
9101;Temuco;Centro de Imagenologia y Diagnostico;Privado;No hay informacion;;
9101;Temuco;SAPU Amanecer;Publico;Calle Garibaldi 1280;;
9115;Pucon;SAPU Pucon;Publico;No hay informacion;;
9101;Temuco;SAPU Pueblo Nuevo;Publico;Calle Nahuelbuta 2815;;
9105;Freire;SAPU Freire;Publico;Calle Pedro Camalez 187;;
9101;Temuco;SAR Labranza;Publico;Calle Uno Oriente 411;;
9120;Villarrica;SAPU Los Volcanes;Publico;No hay informacion;;
9111;Nueva Imperial;SAPU Nueva Imperial;Publico;Calle Castellon 115;;
9101;Temuco;SAPU Pedro de Valdivia;Publico;Calle Chivilcan 910;;
9112;Padre Las Casas;SAPU Pulmahue;Publico;Avenida La Quebrada 1419;;
9101;Temuco;SAPU Villa Alegre;Publico;Avenida Argentina 820;;
9120;Villarrica;SAPU Villarica;Publico;Calle Caupolican 2001;;
9210;Traiguen;Laboratorio Clinico Centro Medico Traiguen;Privado;Calle Balmaceda 648;;
9108;Lautaro;Laboratorio Clinico MasterLab;Privado;Calle Bernardo OHiggins 601;;
9101;Temuco;Centro de Dialisis Tecnodial Ltda;Privado;Calle Andres Bello 168;;
9111;Nueva Imperial;Centro de Dialisis Los angeles Limitada;Privado;Calle Baquedano 634;;
9202;Collipulli;Centro de Dialisis VidaDial Collipulli;Privado;Calle Cruz 499;;
9101;Temuco;Centro de Dialisis Villarrica Limitada;Privado;Calle Dinamarca 621;;
9120;Villarrica;Centro de Dialisis Villarrica Ltda;Privado;Calle General Urrutia 20;;
9101;Temuco;Centro de Dialisis Araucania Limitada;Privado;Calle El Bosque 641;;
9211;Victoria;Centro de Dialisis Temuco Ltda;Privado;Calle Dartnell 1013;;
9201;Angol;Centro de Dialisis Bayo Dial;Privado;Calle Caupolican 48;;
9201;Angol;Centro de Dialisis Angol Dial Ltda;Privado;Calle Lautaro 20;;
9201;Angol;SAPU Huequen;Publico;Calle Camino Los Sauces 71;;
9211;Victoria;SAR Victoria;Publico;Calle Chorrillos 1920;;
9101;Temuco;Centro de Salud Familiar El Carmen;Publico;Calle Los Compositores 100;;
9112;Padre Las Casas;Centro de Salud Familiar Conun Huenu;Publico;Avenida Avenida Pulmahue 1405;;
9101;Temuco;Centro Medico y Dental La Araucana Temuco;Privado;Calle Aldunate 186;;
14101;Valdivia;Posta de Salud Cayumapu;Publico;No hay informacion;;
14202;Futrono;SAPU Belarmina Paredes;Publico;Calle German Riesco 305;;
14203;Lago Ranco;SAPU Ranco;Publico;Calle Concepcion 662;;
14101;Valdivia;SAPU Niebla;Publico;No hay informacion;;
14108;Panguipulli;SAPU Panguipulli;Publico;Calle Eduardo Cruz Coke 136;;
14101;Valdivia;Posta de Salud Rural Huellelhue;Publico;No hay informacion;;
14101;Valdivia;Posta de Salud Rural Curinanco;Publico;No hay informacion;;
14102;Corral;Posta de Salud Rural Isla del Rey;Publico;No hay informacion;;
14102;Corral;Posta de Salud Rural Chaihuin;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural El Salto;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural Las Huellas;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural Antilhue;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural Rinihue;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural Folilco;Publico;No hay informacion;;
14104;Los Lagos;Posta de Salud Rural Malihue;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Melefquen;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Chan Chan;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Mehuin;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Mississippi;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Pelchuquin;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Ciruelos;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Alepue;Publico;No hay informacion;;
14106;Mariquina;Posta de Salud Rural Inipulli;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Huitag;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Neltume;Publico;No hay informacion;;
14108;Panguipulli;Centro Comunitario de Salud Familiar Liquine;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Pirihueico;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Cayumapu;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Catamutun;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Puerto Nuevo;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Choroico La Union;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Pilpilcahuin;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Traiguen  La Union;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Llancacura;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Crucero Rio Bueno;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Vivanco;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Carimallin;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Trapi;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Cayurruca;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Futahuente;Publico;No hay informacion;;
14107;Paillaco;Posta de Salud Rural Reumen;Publico;No hay informacion;;
14107;Paillaco;Posta de Salud Rural Pichirropulli;Publico;No hay informacion;;
14107;Paillaco;Posta de Salud Rural Aguas Negras;Publico;No hay informacion;;
14202;Futrono;Posta de Salud Rural Arquilhue;Publico;No hay informacion;;
14202;Futrono;Posta de Salud Rural Loncopan;Publico;No hay informacion;;
14202;Futrono;Posta de Salud Rural Maihue;Publico;No hay informacion;;
14202;Futrono;Posta de Salud Rural Huapi;Publico;No hay informacion;;
14202;Futrono;Posta de Salud Rural Llifen;Publico;No hay informacion;;
14203;Lago Ranco;Posta de Salud Rural Pitriuco;Publico;No hay informacion;;
14203;Lago Ranco;Posta de Salud Rural Illahuape;Publico;No hay informacion;;
14203;Lago Ranco;Centro Comunitario de Salud Familiar Rininahue;Publico;No hay informacion;;
14101;Valdivia;Posta de Salud Rural Morrompulli;Publico;No hay informacion;;
14108;Panguipulli;Posta de Salud Rural Bocatoma;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Santa Elisa;Publico;No hay informacion;;
14201;La Union;Posta de Salud Rural Mashue;Publico;No hay informacion;;
14204;Rio Bueno;Posta de Salud Rural Mantilhue;Publico;No hay informacion;;
14107;Paillaco;Posta de Salud Rural Santa Rosa Paillaco;Publico;No hay informacion;;
14107;Paillaco;Posta de Salud Rural Santa Filomena Paillaco;Publico;No hay informacion;;
14203;Lago Ranco;Posta de Salud Rural Calcurrupe;Publico;No hay informacion;;
14105;Mafil;Posta de Salud Rural Huichaco;Publico;No hay informacion;;
14203;Lago Ranco;Posta de Salud Rural Pocura;Publico;No hay informacion;;
14203;Lago Ranco;Posta de Salud Rural Rupumeica;Publico;No hay informacion;;
